SYM,AAPL,SMART/AMEX
SYM,MSFT,SMART/AMEX
SYM,NVDA,SMART/AMEX
SYM,V,SMART/AMEX
SYM,MA,SMART/AMEX
SYM,UNH,SMART/AMEX
SYM,ELV,SMART/AMEX
SYM,LIN,SMART/AMEX
SYM,HD,SMART/AMEX
SYM,COP,SMART/AMEX
SYM,CVX,SMART/AMEX
SYM,PGR,SMART/AMEX
SYM,LLY,SMART/AMEX
SYM,MRK,SMART/AMEX
SYM,LMT,SMART/AMEX
